feedback_id,order_id,seller_id,ratings,feedback_date
F539,Or5147,S723,3,2022-01-11 17:44:11
F540,Or193,S381,4,2021-08-10 16:18:41
F541,Or6315,S903,4,2022-01-04 12:17:11
F542,Or6890,S151,4,2023-08-26 18:05:47
F543,Or3504,S115,2,2021-02-06 16:56:52
F544,Or7028,S182,1,2024-10-10 18:40:59
F545,Or1381,S549,4,2022-01-29 21:50:26
F546,Or8099,S549,5,2024-01-07 21:23:00
F547,Or7399,S656,3,2021-05-17 21:27:39
F548,Or5987,S556,4,2021-04-18 05:19:37
F549,Or9333,S177,1,2025-01-16 11:01:30
F550,Or4015,S846,4,2025-05-10 04:23:26
F551,Or2296,S196,5,2021-05-20 14:03:24
F552,Or7922,S884,1,2025-05-28 15:09:48
F553,Or1041,S563,3,2021-09-03 19:27:32
F554,Or7551,S596,1,2022-12-08 09:08:19
F555,Or291,S406,5,2021-08-25 07:56:18
F556,Or571,S885,3,2025-04-26 04:57:35
F557,Or7482,S86,5,2023-01-17 05:49:11
F558,Or9529,S922,3,2022-11-12 22:59:59
F559,Or9538,S163,5,2020-11-23 01:50:18
F560,Or6746,S728,4,2023-01-14 00:16:17
F561,Or1171,S607,4,2021-12-26 00:31:01
F562,Or7929,S370,2,2021-10-29 16:34:45
F563,Or6354,S923,2,2024-11-15 09:50:49
F564,Or2535,S187,4,2024-03-28 09:03:23
F565,Or9286,S453,3,2023-03-26 11:13:01
F566,Or853,S537,1,2022-02-24 13:36:40
F567,Or8471,S394,2,2020-07-25 02:41:08
F568,Or9435,S807,5,2024-01-20 05:06:04
F569,Or9165,S15,4,2024-02-18 18:30:59
F570,Or1994,S288,4,2022-06-20 10:21:20
F571,Or644,S808,5,2024-06-25 00:27:34
F572,Or9376,S152,1,2020-09-01 19:52:46
F573,Or244,S584,1,2024-09-13 07:56:40
F574,Or1624,S77,4,2024-09-01 14:31:41
F575,Or8958,S741,4,2022-04-09 10:32:01
F576,Or5191,S10,1,2023-04-18 21:54:32
F577,Or1614,S785,4,2024-03-08 04:01:58
F578,Or6229,S473,4,2023-06-03 00:16:46
F579,Or1937,S450,3,2024-01-03 03:14:04
F580,Or2752,S413,2,2022-04-02 19:40:45
F581,Or3031,S61,1,2025-03-16 17:37:30
F582,Or823,S48,4,2022-05-02 15:02:29
F583,Or9958,S251,5,2022-08-14 14:52:53
F584,Or8327,S961,5,2022-07-13 08:00:26
F585,Or396,S474,4,2024-10-05 19:04:01
F586,Or8209,S756,2,2021-03-17 20:14:33
F587,Or9058,S72,3,2024-11-14 21:09:14
F588,Or4459,S562,4,2025-05-01 05:46:57
F589,Or3006,S948,5,2024-06-02 19:33:30
F590,Or1308,S106,1,2022-07-15 03:32:29
F591,Or8847,S726,2,2023-03-13 06:17:33
F592,Or7824,S217,5,2024-12-13 15:02:52
F593,Or4479,S679,2,2023-11-26 13:58:50
F594,Or998,S644,4,2020-07-15 12:11:35
F595,Or7332,S277,3,2021-05-30 23:36:40
F596,Or3759,S622,4,2021-10-07 01:06:00
F597,Or1145,S399,4,2024-11-28 06:26:09
F598,Or989,S952,4,2023-02-16 05:40:38
F599,Or7837,S432,5,2024-09-24 06:51:30
F600,Or9858,S792,3,2021-12-02 12:19:11
F601,Or5512,S620,2,2022-10-21 10:24:19
F602,Or2592,S249,4,2021-09-23 18:16:47
F603,Or3951,S931,5,2020-10-22 07:03:55
F604,Or543,S830,3,2022-05-15 17:37:27
F605,Or9409,S133,5,2024-09-28 09:36:32
F606,Or7652,S80,3,2024-02-01 12:34:09
F607,Or3914,S703,1,2021-05-25 07:02:13
F608,Or395,S707,1,2022-05-10 16:29:01
F609,Or1898,S908,3,2023-08-05 11:39:43
F610,Or2105,S427,4,2021-06-14 10:58:58
F611,Or5196,S917,1,2021-03-05 13:10:29
F612,Or4942,S392,2,2020-07-20 12:36:44
F613,Or4158,S328,5,2024-12-22 13:54:02
F614,Or7022,S304,2,2024-08-10 08:22:28
F615,Or9618,S56,4,2021-12-14 19:52:20
F616,Or8688,S487,4,2024-05-17 08:00:36
F617,Or4549,S499,3,2024-04-10 23:09:13
F618,Or1443,S863,2,2025-04-21 22:42:18
F619,Or3106,S351,1,2021-12-30 16:23:53
F620,Or9605,S922,1,2023-04-23 01:56:01
F621,Or5808,S824,2,2022-11-25 01:34:32
F622,Or4636,S196,4,2021-10-05 02:53:51
F623,Or5956,S9,4,2024-10-19 23:03:53
F624,Or4340,S559,5,2023-04-03 22:11:27
F625,Or6307,S659,3,2025-06-07 18:16:10
F626,Or9742,S8,4,2021-08-02 07:30:55
F627,Or3158,S689,2,2023-10-26 02:28:02
F628,Or1430,S207,4,2021-09-24 01:05:54
F629,Or1317,S684,3,2025-04-07 11:45:46
F630,Or3442,S776,3,2023-11-26 08:35:19
F631,Or573,S871,5,2021-07-20 01:17:00
F632,Or1694,S762,5,2024-08-22 16:33:52
F633,Or8570,S729,3,2021-02-10 11:51:21
F634,Or8243,S504,1,2022-01-13 01:51:35
F635,Or4655,S254,5,2024-11-14 11:24:37
F636,Or6031,S671,2,2024-08-18 19:37:04
F637,Or7919,S169,4,2024-03-04 22:59:58
F638,Or4161,S296,2,2023-05-25 21:22:21
F639,Or4381,S580,5,2022-01-10 21:10:10
F640,Or8383,S872,4,2025-03-26 20:07:12
F641,Or9125,S242,3,2024-10-11 18:21:17
F642,Or1405,S228,1,2021-07-11 14:02:00
F643,Or9187,S859,5,2020-07-09 20:20:20
F644,Or1114,S252,5,2022-02-22 11:01:27
F645,Or5610,S95,1,2023-03-21 04:31:31
F646,Or6439,S241,1,2024-11-28 14:22:01
F647,Or867,S937,5,2021-06-18 06:18:05
F648,Or7256,S952,1,2024-12-23 05:26:19
F649,Or4783,S801,3,2021-02-21 19:04:06
F650,Or2799,S580,3,2024-01-08 02:09:57
F651,Or3091,S689,1,2024-11-10 07:41:49
F652,Or2929,S33,3,2025-05-30 19:29:23
F653,Or5409,S987,1,2022-10-06 07:38:45
F654,Or8444,S740,1,2023-12-14 05:11:58
F655,Or90,S710,4,2023-11-09 20:50:00
F656,Or9020,S932,1,2023-09-04 09:24:27
F657,Or1195,S455,5,2024-04-11 10:53:03
F658,Or3330,S49,3,2022-02-06 05:48:19
F659,Or2978,S354,5,2023-02-08 05:47:42
F660,Or3932,S641,3,2020-11-21 14:35:51
F661,Or932,S360,2,2020-11-17 02:22:21
F662,Or3871,S564,5,2022-10-05 19:28:49
F663,Or2062,S296,4,2020-07-31 06:28:58
F664,Or8925,S971,2,2022-10-11 04:56:08
F665,Or4553,S226,2,2024-03-02 04:38:50
F666,Or3315,S496,1,2025-03-24 11:39:47
F667,Or7027,S680,4,2021-06-14 10:02:55
F668,Or7337,S204,5,2022-09-09 04:14:47
F669,Or2491,S258,5,2025-06-05 05:08:49
F670,Or4686,S42,4,2021-01-01 07:04:20
F671,Or7986,S281,1,2023-08-02 23:55:39
F672,Or1387,S860,1,2024-03-21 12:56:20
F673,Or4028,S17,2,2022-06-25 05:42:36
F674,Or6901,S283,4,2022-12-14 16:18:55
F675,Or9315,S801,4,2023-10-06 04:01:39
F676,Or5677,S457,2,2021-05-22 03:36:07
F677,Or6208,S708,3,2023-04-29 21:30:20
F678,Or9860,S166,1,2025-01-15 00:38:43
F679,Or308,S673,4,2022-06-07 18:40:46
F680,Or5847,S433,2,2021-12-28 22:51:18
F681,Or2360,S453,5,2025-05-25 09:24:19
F682,Or8823,S268,2,2024-07-31 12:43:50
F683,Or9584,S645,1,2022-09-18 02:47:30
F684,Or7075,S2,4,2023-06-07 14:02:12
F685,Or8501,S939,1,2024-02-17 03:12:54
F686,Or7216,S703,3,2021-04-25 22:58:00
F687,Or5198,S493,3,2021-04-13 16:39:11
F688,Or9985,S437,2,2022-02-01 13:13:49
F689,Or3995,S106,3,2024-08-07 20:35:35
F690,Or3443,S759,3,2024-12-21 00:48:33
F691,Or7950,S214,1,2023-08-15 22:27:18
F692,Or7995,S203,5,2022-02-27 02:08:02
F693,Or2938,S3,4,2020-11-17 19:27:44
F694,Or8980,S566,5,2025-03-13 09:48:16
F695,Or4635,S347,4,2023-12-17 17:58:24
F696,Or1708,S118,2,2023-06-23 18:02:24
F697,Or5273,S155,2,2021-04-28 03:08:53
F698,Or5508,S144,5,2022-05-05 03:31:58
F699,Or1799,S52,1,2022-02-19 06:43:00
F700,Or4574,S357,5,2024-08-15 23:00:59
F701,Or7554,S133,4,2024-09-21 23:29:00
F702,Or94,S698,5,2021-10-05 10:39:11
F703,Or4665,S735,3,2023-01-26 14:48:13
F704,Or1170,S553,3,2024-06-12 09:06:47
F705,Or6227,S634,4,2022-10-26 17:12:12
F706,Or9347,S853,4,2020-11-17 21:05:34
F707,Or5753,S70,4,2023-05-29 12:56:16
F708,Or5266,S333,1,2021-01-07 12:53:26
F709,Or2603,S544,3,2021-07-09 20:01:18
F710,Or9315,S523,5,2023-12-03 16:40:01
F711,Or7662,S663,1,2024-03-23 13:59:01
F712,Or696,S787,2,2021-02-09 18:29:06
F713,Or1301,S133,2,2020-07-02 16:09:31
F714,Or6646,S727,1,2021-02-13 19:46:04
F715,Or2804,S783,1,2024-03-03 15:08:54
F716,Or9050,S5,1,2024-09-28 17:30:31
F717,Or3835,S615,3,2020-10-19 17:25:53
F718,Or9136,S365,2,2021-03-25 20:32:42
F719,Or6589,S144,3,2023-08-27 02:05:01
F720,Or2601,S819,3,2022-01-23 12:08:33
F721,Or3048,S151,3,2024-10-26 01:37:29
F722,Or7705,S299,3,2021-04-06 13:22:33
F723,Or5737,S716,3,2024-03-08 08:54:18
F724,Or4749,S652,3,2022-04-20 02:22:01
F725,Or9379,S23,5,2020-12-02 02:26:46
F726,Or8461,S589,2,2025-03-02 20:19:53
F727,Or3494,S908,4,2021-07-21 20:36:19
F728,Or7255,S114,5,2021-06-18 14:07:00
F729,Or2262,S75,3,2024-10-03 02:44:30
F730,Or3220,S201,3,2024-08-22 23:09:08
F731,Or122,S22,3,2022-03-04 21:48:27
F732,Or6466,S936,4,2023-12-27 01:29:21
F733,Or5237,S64,1,2021-07-14 02:32:15
F734,Or692,S214,2,2022-04-24 11:45:34
F735,Or9021,S54,3,2025-05-20 22:32:36
F736,Or683,S374,2,2022-12-06 06:05:26
F737,Or6265,S259,2,2024-06-11 16:00:30
F738,Or7488,S973,2,2021-11-08 11:46:21
F739,Or1806,S943,5,2022-07-04 14:53:40
F740,Or2466,S378,1,2024-10-22 00:25:36
F741,Or3400,S708,2,2023-09-23 08:24:34
F742,Or6245,S637,1,2024-08-05 09:42:38
F743,Or6173,S33,5,2022-05-12 05:21:25
F744,Or9311,S996,2,2021-12-19 23:31:05
F745,Or7973,S188,2,2024-06-11 00:28:07
F746,Or8912,S694,1,2025-02-16 22:50:24
F747,Or3953,S379,4,2024-09-29 09:59:51
F748,Or8118,S585,4,2024-06-16 21:22:42
F749,Or6210,S591,4,2022-04-16 12:31:43
F750,Or6356,S970,1,2024-11-17 06:55:07
F751,Or9771,S581,4,2022-03-09 11:36:12
F752,Or5230,S794,1,2022-04-28 13:15:05
F753,Or6746,S365,2,2021-06-08 14:09:31
F754,Or4381,S838,4,2024-09-01 20:58:22
F755,Or5004,S68,1,2022-07-16 10:11:26
F756,Or2500,S164,5,2021-10-27 17:37:37
F757,Or9481,S840,1,2025-05-28 08:14:47
F758,Or4489,S28,1,2020-12-17 10:49:09
F759,Or4614,S569,2,2021-05-01 12:19:05
F760,Or3851,S102,3,2025-02-15 00:45:44
F761,Or9046,S169,2,2023-05-20 02:24:39
F762,Or3853,S442,4,2020-07-26 23:11:39
F763,Or7304,S838,2,2021-09-30 01:13:18
F764,Or7812,S807,4,2024-11-23 22:50:35
F765,Or4106,S206,1,2021-04-24 00:51:51
F766,Or155,S233,4,2021-01-10 12:54:13
F767,Or8915,S200,4,2023-11-26 07:19:56
F768,Or8572,S757,1,2020-11-04 01:12:54
F769,Or3452,S657,5,2021-05-19 07:08:27
F770,Or3174,S487,1,2023-09-17 03:29:19
F771,Or468,S302,2,2024-07-31 19:37:01
F772,Or8446,S572,2,2023-06-21 12:03:01
F773,Or9870,S104,3,2024-06-05 12:51:46
F774,Or1370,S476,5,2023-06-27 19:05:28
F775,Or1566,S167,5,2024-10-04 02:45:06
F776,Or6742,S456,5,2022-01-29 00:57:41
F777,Or7368,S895,2,2024-02-12 19:44:09
F778,Or7788,S560,5,2020-07-01 05:38:26
F779,Or1749,S759,5,2024-05-05 04:03:50
F780,Or9077,S141,3,2021-05-03 14:40:43
F781,Or696,S475,1,2023-04-24 03:49:08
F782,Or5241,S302,5,2022-07-22 15:22:58
F783,Or1371,S872,5,2024-10-21 09:16:27
F784,Or6178,S380,2,2023-01-24 16:57:09
F785,Or3569,S733,1,2023-06-12 00:37:04
F786,Or2925,S26,3,2021-01-14 10:01:53
F787,Or456,S464,3,2021-08-27 17:10:12
F788,Or2266,S845,5,2021-10-15 19:57:47
F789,Or7121,S915,5,2021-08-27 14:54:09
F790,Or7542,S692,4,2021-11-06 02:27:07
F791,Or3634,S248,3,2022-11-05 23:45:33
F792,Or410,S484,5,2023-08-03 18:27:40
F793,Or3861,S747,2,2024-09-29 07:39:42
F794,Or4918,S54,2,2020-12-12 17:01:50
F795,Or2598,S204,5,2024-08-03 23:06:56
F796,Or1487,S474,2,2022-06-17 02:32:33
F797,Or6730,S744,5,2022-05-21 14:48:41
F798,Or9212,S941,3,2024-07-13 10:32:27
F799,Or340,S512,3,2023-12-05 09:26:14
F800,Or7302,S830,1,2021-10-04 18:35:35
F801,Or2449,S343,3,2024-09-06 09:53:49
F802,Or3142,S109,3,2020-08-18 10:38:01
F803,Or1307,S490,2,2020-10-24 05:17:52
F804,Or9078,S466,2,2024-04-19 17:41:04
F805,Or9149,S109,3,2021-07-15 01:25:15
F806,Or7129,S940,1,2023-12-18 10:04:31
F807,Or1521,S898,2,2025-03-10 19:27:49
F808,Or1991,S442,3,2022-10-10 14:05:08
F809,Or8372,S45,1,2023-04-19 14:48:43
F810,Or8970,S499,5,2022-11-30 16:41:04
F811,Or9095,S682,4,2024-02-27 02:54:24
F812,Or5691,S535,4,2024-01-03 21:33:38
F813,Or9073,S822,1,2020-06-16 17:28:15
F814,Or5632,S133,1,2021-08-22 02:47:45
F815,Or330,S304,4,2024-05-17 08:20:38
F816,Or4566,S74,3,2022-12-26 04:10:43
F817,Or6128,S627,5,2020-10-05 20:25:30
F818,Or8312,S923,5,2023-06-24 15:33:18
F819,Or9302,S545,1,2022-08-30 15:43:12
F820,Or309,S812,2,2024-04-14 13:13:21
F821,Or3177,S756,1,2021-05-22 01:04:03
F822,Or4554,S916,1,2025-01-24 18:12:20
F823,Or4105,S331,2,2022-04-27 03:45:11
F824,Or3787,S336,4,2022-08-25 12:30:21
F825,Or6588,S186,1,2021-10-22 05:24:59
F826,Or5469,S651,1,2021-02-26 11:29:01
F827,Or5993,S554,1,2023-02-22 00:52:43
F828,Or2261,S21,2,2023-03-30 12:00:21
F829,Or2295,S615,3,2025-01-12 17:13:15
F830,Or5358,S812,5,2021-06-27 07:28:10
F831,Or2028,S489,4,2025-05-24 03:15:23
F832,Or8527,S229,3,2023-12-30 02:56:27
F833,Or8697,S446,4,2025-05-15 07:56:28
F834,Or6980,S277,4,2020-11-29 15:36:26
F835,Or6097,S310,2,2021-07-25 11:38:23
F836,Or518,S264,5,2024-11-23 08:19:19
F837,Or8041,S360,2,2023-03-03 21:57:53
F838,Or5485,S166,2,2021-03-07 17:40:58
F839,Or5584,S357,2,2025-02-18 06:27:09
F840,Or890,S481,1,2023-08-27 14:53:12
F841,Or7203,S138,2,2023-11-17 05:08:59
F842,Or252,S32,2,2021-04-02 20:30:57
F843,Or665,S768,4,2022-10-11 08:32:26
F844,Or5409,S129,3,2023-02-17 23:58:04
F845,Or4292,S893,2,2024-01-05 18:15:10
F846,Or6351,S893,1,2022-05-27 20:23:53
F847,Or3064,S18,5,2022-04-06 03:10:49
F848,Or6732,S237,5,2023-03-02 03:32:19
F849,Or1100,S654,1,2024-10-12 02:44:15
F850,Or7946,S235,2,2022-11-16 06:27:21
F851,Or4548,S951,4,2021-04-29 11:04:39
F852,Or6192,S190,5,2024-05-21 01:52:55
F853,Or5637,S651,2,2022-09-08 20:37:03
F854,Or9993,S482,3,2023-01-13 02:23:10
F855,Or8587,S365,5,2022-12-11 23:55:18
F856,Or9679,S587,3,2021-08-14 12:01:44
F857,Or1148,S118,3,2024-05-01 03:41:21
F858,Or2418,S794,1,2022-03-28 06:36:12
F859,Or7008,S133,2,2022-10-11 11:31:28
F860,Or8306,S332,2,2022-08-27 13:44:15
F861,Or2317,S961,1,2021-07-07 15:53:07
F862,Or1756,S585,5,2024-09-04 15:50:11
F863,Or2399,S77,5,2020-10-18 06:59:23
F864,Or8642,S59,4,2022-02-22 11:33:09
F865,Or2206,S180,3,2024-02-16 20:36:55
F866,Or1366,S745,2,2021-12-01 17:19:18
F867,Or499,S772,5,2023-10-01 05:46:32
F868,Or8041,S353,3,2024-01-29 08:36:47
F869,Or7363,S132,4,2021-06-20 16:28:25
F870,Or7411,S610,1,2024-02-13 06:31:54
F871,Or1299,S544,1,2021-01-24 01:58:25
F872,Or3891,S682,2,2020-09-11 09:49:47
F873,Or2924,S608,5,2021-12-01 11:11:00
F874,Or9001,S17,3,2025-04-29 14:14:28
F875,Or8419,S248,5,2024-11-24 10:32:56
F876,Or3744,S737,3,2021-08-29 03:15:31
F877,Or2692,S711,3,2021-08-05 03:54:42
F878,Or9923,S281,5,2024-06-05 08:14:29
F879,Or207,S211,2,2022-12-28 10:24:16
F880,Or1798,S53,3,2022-07-14 23:22:21
F881,Or110,S585,3,2022-09-25 22:08:54
F882,Or1369,S169,2,2024-09-05 05:34:09
F883,Or9755,S330,3,2025-01-01 12:48:12
F884,Or7911,S844,1,2023-03-05 07:48:29
F885,Or3144,S235,5,2022-11-29 15:47:02
F886,Or4592,S585,2,2021-01-10 05:36:00
F887,Or858,S66,1,2023-11-21 21:10:44
F888,Or7707,S745,4,2023-05-07 15:17:10
F889,Or7191,S371,1,2025-03-09 03:45:25
F890,Or4909,S225,5,2022-10-14 04:49:48
F891,Or1194,S195,1,2024-12-11 10:39:36
F892,Or5968,S283,5,2024-12-02 14:26:28
F893,Or8934,S252,2,2024-04-16 17:05:10
F894,Or6298,S548,4,2023-10-04 04:30:08
F895,Or5864,S147,3,2022-03-15 12:32:52
F896,Or8078,S579,1,2022-09-24 16:24:19
F897,Or8087,S181,5,2023-08-13 00:39:39
F898,Or2673,S51,4,2021-03-22 13:17:54
F899,Or9275,S4,5,2024-04-09 10:46:21
F900,Or3314,S638,1,2023-03-30 05:52:16
F901,Or7968,S359,3,2023-03-25 06:43:15
F902,Or5557,S115,2,2025-05-19 15:15:41
F903,Or3765,S211,3,2022-08-21 20:52:58
F904,Or8477,S68,2,2022-05-28 00:28:57
F905,Or3731,S24,1,2020-11-14 18:38:43
F906,Or6079,S580,3,2020-11-26 18:03:30
F907,Or1173,S324,1,2023-08-01 16:46:49
F908,Or9717,S364,1,2024-11-28 01:45:11
F909,Or5397,S639,3,2023-11-04 03:03:45
F910,Or6931,S904,1,2024-02-27 02:36:18
F911,Or386,S671,2,2020-10-07 10:33:35
F912,Or7135,S598,2,2024-08-16 14:09:26
F913,Or8904,S613,3,2025-02-13 22:54:42
F914,Or7257,S72,3,2023-01-08 18:42:14
F915,Or5148,S385,1,2023-07-15 14:23:52
F916,Or8563,S932,3,2024-08-26 20:20:22
F917,Or8634,S669,5,2022-12-05 23:01:10
F918,Or1552,S236,5,2022-06-06 06:58:46
F919,Or8002,S689,5,2024-07-08 15:15:16
F920,Or7979,S324,5,2024-12-23 02:40:20
F921,Or3426,S958,2,2021-07-08 20:23:00
F922,Or6234,S941,5,2021-07-29 15:41:17
F923,Or5360,S853,3,2021-11-06 11:04:47
F924,Or5565,S700,5,2022-01-23 14:47:57
F925,Or5146,S500,5,2022-05-17 14:24:25
F926,Or684,S251,5,2024-07-12 11:30:11
F927,Or6656,S101,2,2020-09-06 17:16:56
F928,Or9551,S279,4,2021-07-10 23:17:28
F929,Or7159,S47,2,2022-05-12 15:10:49
F930,Or8130,S791,3,2024-09-10 07:43:00
F931,Or8274,S369,4,2024-11-16 23:35:14
F932,Or5698,S634,3,2024-05-16 05:22:41
F933,Or5690,S87,4,2021-04-22 10:17:31
F934,Or3209,S176,1,2023-05-24 05:01:51
F935,Or9160,S246,2,2022-02-28 00:19:56
F936,Or5302,S348,1,2023-09-05 09:34:38
F937,Or9965,S18,4,2021-05-17 22:32:04
F938,Or4314,S105,3,2024-11-21 21:35:22
F939,Or3286,S244,2,2023-09-23 20:25:41
F940,Or1591,S968,5,2025-05-30 22:54:10
F941,Or8808,S338,5,2024-08-29 17:20:35
F942,Or3545,S594,4,2022-03-06 12:45:45
F943,Or4662,S131,2,2020-08-08 05:48:48
F944,Or422,S107,4,2024-02-08 00:33:32
F945,Or5802,S766,3,2023-06-25 23:34:25
F946,Or32,S750,2,2023-03-08 08:25:11
F947,Or4593,S677,4,2022-11-01 01:19:01
F948,Or89,S96,3,2023-06-09 00:40:27
F949,Or6692,S292,1,2024-11-02 01:52:43
F950,Or6556,S36,3,2024-11-25 22:52:27
F951,Or5669,S494,3,2022-06-05 13:16:40
F952,Or5369,S282,2,2023-02-08 23:37:30
F953,Or6000,S987,4,2024-09-02 14:59:43
F954,Or5072,S936,3,2024-08-04 04:02:50
F955,Or9437,S779,3,2022-04-26 00:14:37
F956,Or5146,S390,2,2023-11-13 04:48:49
F957,Or7350,S249,4,2022-04-27 01:30:20
F958,Or1110,S960,5,2021-11-08 10:27:08
F959,Or4637,S99,2,2022-01-10 18:10:33
F960,Or7482,S980,1,2024-05-28 07:36:55
F961,Or563,S24,2,2021-04-23 05:31:01
F962,Or5499,S398,2,2021-09-25 12:06:01
F963,Or7058,S314,3,2023-08-31 18:22:52
F964,Or2031,S953,1,2023-11-23 12:42:32
F965,Or5095,S554,3,2022-12-17 18:09:17
F966,Or2371,S719,2,2021-11-06 17:48:20
F967,Or8994,S347,3,2023-02-11 23:43:52
F968,Or9489,S155,5,2021-06-12 00:20:53
F969,Or8477,S771,5,2020-12-03 06:35:49
F970,Or2844,S422,2,2025-01-13 13:04:51
F971,Or4842,S959,4,2021-10-18 12:41:15
F972,Or5171,S260,5,2020-07-28 23:14:16
F973,Or1155,S353,5,2024-02-10 07:44:47
F974,Or3920,S674,4,2021-10-28 20:50:11
F975,Or3918,S210,5,2020-11-18 21:20:43
F976,Or5134,S545,2,2021-07-13 19:42:22
F977,Or7489,S220,3,2020-08-22 17:54:52
F978,Or7138,S396,2,2021-07-25 22:03:50
F979,Or4333,S193,3,2023-11-30 10:14:27
F980,Or1600,S163,3,2023-09-10 11:39:33
F981,Or127,S373,3,2023-02-20 12:43:29
F982,Or2579,S212,3,2020-08-29 16:35:12
F983,Or5334,S868,1,2022-05-24 00:02:24
F984,Or8959,S161,1,2024-10-07 01:39:17
F985,Or208,S4,5,2021-11-06 11:29:47
F986,Or1257,S290,3,2022-09-26 13:29:06
F987,Or3130,S595,4,2021-11-13 21:05:05
F988,Or6134,S580,1,2022-02-09 02:57:29
F989,Or4049,S360,3,2022-04-06 14:52:24
F990,Or9351,S204,1,2022-04-02 14:04:52
F991,Or9057,S827,3,2022-12-13 11:55:12
F992,Or225,S786,1,2024-11-07 04:15:23
F993,Or7578,S327,5,2024-10-24 21:07:54
F994,Or2386,S207,2,2022-12-05 05:36:26
F995,Or246,S848,4,2022-07-15 18:17:26
F996,Or658,S920,3,2022-07-02 00:33:08
F997,Or1352,S213,5,2022-07-16 00:30:02
F998,Or9874,S740,2,2023-07-16 20:32:33
F999,Or1998,S490,1,2021-11-09 13:00:17
F1000,Or6267,S455,5,2021-08-04 10:28:30
F1001,Or9529,S971,2,2022-05-10 13:34:45
F1002,Or8235,S269,5,2024-07-01 18:38:22
F1003,Or2524,S446,1,2021-09-27 16:55:50
F1004,Or7907,S638,1,2022-10-03 21:57:23
F1005,Or859,S195,2,2023-12-30 03:46:01
F1006,Or536,S167,4,2025-02-28 23:53:41
F1007,Or2666,S889,3,2024-04-21 19:50:09
F1008,Or7212,S268,2,2024-06-15 22:05:22
F1009,Or7135,S727,1,2024-07-03 22:48:57
F1010,Or6652,S19,4,2022-06-28 11:56:46
F1011,Or5179,S491,5,2022-05-09 14:49:50
F1012,Or1419,S749,5,2023-04-29 18:26:05
F1013,Or8686,S239,5,2022-10-26 10:11:13
F1014,Or208,S450,5,2021-08-09 22:22:10
F1015,Or7681,S447,3,2021-09-22 18:38:21
F1016,Or342,S11,3,2022-10-03 02:30:11
F1017,Or6602,S462,1,2020-06-16 04:17:42
F1018,Or6269,S173,1,2022-07-24 17:23:21
F1019,Or6179,S719,4,2022-08-28 04:22:32
F1020,Or7640,S396,3,2024-11-11 22:27:34
F1021,Or7818,S856,3,2024-08-19 10:59:05
F1022,Or4684,S431,4,2025-02-25 00:00:32
F1023,Or4247,S318,5,2021-08-25 17:20:33
F1024,Or4137,S137,5,2022-09-24 10:44:09
F1025,Or8155,S113,4,2022-01-09 23:57:20
F1026,Or8889,S558,1,2022-01-19 08:50:55
F1027,Or7024,S19,3,2021-08-20 14:01:00
F1028,Or3694,S752,5,2023-02-07 04:41:09
F1029,Or2719,S599,3,2021-08-27 17:16:28
F1030,Or9468,S777,3,2024-06-12 12:54:37
F1031,Or5618,S192,4,2020-07-25 22:06:00
F1032,Or2445,S878,5,2021-12-19 00:48:10
F1033,Or396,S726,3,2023-10-26 14:06:07
F1034,Or8568,S831,5,2023-05-18 08:54:05
F1035,Or3364,S927,4,2023-10-04 04:32:19
F1036,Or7455,S654,4,2024-03-22 02:52:31
F1037,Or3972,S784,1,2023-08-29 21:30:50
F1038,Or3801,S298,1,2022-06-07 02:51:47
F1039,Or5663,S617,1,2023-10-31 11:04:09
F1040,Or811,S495,2,2020-07-10 19:26:07
F1041,Or7231,S547,1,2021-03-16 02:18:33
F1042,Or2280,S988,2,2023-01-30 21:01:36
F1043,Or6765,S878,5,2021-02-20 15:30:16
F1044,Or6961,S747,1,2022-02-27 21:27:54
F1045,Or4512,S675,5,2021-12-09 05:56:31
F1046,Or721,S25,1,2023-02-20 23:58:50
F1047,Or3749,S810,3,2025-05-14 22:19:01
F1048,Or7650,S99,1,2024-05-02 22:46:39
F1049,Or7794,S589,5,2020-10-17 10:00:26
F1050,Or4230,S732,2,2024-05-26 09:39:05
F1051,Or1104,S93,5,2020-12-12 23:52:23
F1052,Or5537,S357,5,2021-12-10 07:05:59
F1053,Or9352,S590,4,2023-06-06 08:50:47
F1054,Or1043,S861,3,2020-12-05 08:47:04
F1055,Or9673,S665,4,2023-02-21 06:30:39
F1056,Or3352,S954,2,2022-02-28 08:27:49
F1057,Or1314,S381,1,2021-06-03 20:28:18
F1058,Or6562,S614,5,2024-02-05 12:47:41
F1059,Or186,S55,3,2023-10-06 21:46:26
F1060,Or9618,S361,4,2023-05-19 19:43:24
F1061,Or6374,S762,2,2024-03-30 04:19:48
F1062,Or2743,S743,5,2023-10-08 09:33:38
F1063,Or1727,S79,3,2023-08-23 07:09:22
F1064,Or6521,S408,1,2023-11-19 06:34:14
F1065,Or7084,S830,5,2020-10-14 10:35:14
F1066,Or8725,S36,5,2023-06-20 13:28:16
F1067,Or4775,S671,1,2020-07-05 01:08:57
F1068,Or9468,S364,5,2020-12-21 12:58:54
F1069,Or1945,S872,5,2021-10-24 09:12:44
F1070,Or619,S683,1,2022-04-14 16:29:56
F1071,Or5680,S190,5,2023-11-17 00:05:17
F1072,Or4853,S738,5,2022-03-25 21:43:28
F1073,Or2449,S381,4,2021-11-27 14:36:18
F1074,Or3530,S818,4,2022-01-23 14:15:44
