inventory_id,product_id,seller_id,stock_level
Inv3791,P8223,S779,60
Inv3792,P2005,S125,58
Inv3793,P3330,S547,5
Inv3794,P8357,S705,47
Inv3795,P4854,S889,68
Inv3796,P9311,S524,88
Inv3797,P8012,S295,93
Inv3798,P2708,S508,79
Inv3799,P5030,S422,64
Inv3800,P5837,S75,59
Inv3801,P5883,S21,34
Inv3802,P4307,S979,28
Inv3803,P9301,S954,20
Inv3804,P4528,S795,16
Inv3805,P5269,S10,95
Inv3806,P7421,S897,49
Inv3807,P7796,S930,56
Inv3808,P8937,S100,43
Inv3809,P7408,S634,100
Inv3810,P3507,S885,90
Inv3811,P4361,S841,4
Inv3812,P3121,S975,35
Inv3813,P2924,S736,27
Inv3814,P9215,S884,54
Inv3815,P9246,S487,28
Inv3816,P8797,S566,66
Inv3817,P2386,S321,12
Inv3818,P7249,S85,60
Inv3819,P8462,S567,38
Inv3820,P1478,S301,49
Inv3821,P1967,S190,53
Inv3822,P6086,S328,42
Inv3823,P6558,S116,18
Inv3824,P6902,S914,66
Inv3825,P1321,S108,5
Inv3826,P6337,S974,22
Inv3827,P5630,S180,93
Inv3828,P2871,S328,43
Inv3829,P1650,S732,100
Inv3830,P2957,S700,93
Inv3831,P7963,S687,45
Inv3832,P5762,S988,27
Inv3833,P6747,S450,63
Inv3834,P7091,S165,93
Inv3835,P3757,S762,19
Inv3836,P5911,S650,96
Inv3837,P4305,S28,21
Inv3838,P7151,S868,21
Inv3839,P6266,S758,63
Inv3840,P6206,S607,58
Inv3841,P6819,S735,91
Inv3842,P6354,S63,22
Inv3843,P3144,S812,81
Inv3844,P8163,S542,60
Inv3845,P1796,S21,57
Inv3846,P3937,S24,19
Inv3847,P8415,S172,24
Inv3848,P7561,S887,3
Inv3849,P6338,S481,72
Inv3850,P6508,S555,88
Inv3851,P3380,S875,86
Inv3852,P9397,S607,93
Inv3853,P6417,S265,36
Inv3854,P9989,S415,88
Inv3855,P2645,S726,84
Inv3856,P3888,S667,58
Inv3857,P8137,S995,17
Inv3858,P3960,S670,93
Inv3859,P4547,S726,90
Inv3860,P2158,S444,33
Inv3861,P3169,S5,73
Inv3862,P5637,S462,39
Inv3863,P5748,S924,51
Inv3864,P3302,S791,4
Inv3865,P9330,S951,31
Inv3866,P7125,S197,37
Inv3867,P5622,S122,66
Inv3868,P3384,S546,69
Inv3869,P4152,S500,7
Inv3870,P6031,S641,90
Inv3871,P3530,S904,98
Inv3872,P8607,S602,88
Inv3873,P2383,S821,17
Inv3874,P3970,S360,24
Inv3875,P2911,S291,46
Inv3876,P2713,S1,26
Inv3877,P9778,S39,83
Inv3878,P8756,S361,69
Inv3879,P9893,S958,55
Inv3880,P1831,S918,52
Inv3881,P6211,S991,50
Inv3882,P9437,S1,67
Inv3883,P6504,S600,15
Inv3884,P6327,S862,82
Inv3885,P1387,S215,82
Inv3886,P4030,S105,43
Inv3887,P2214,S319,5
Inv3888,P4639,S406,26
Inv3889,P9032,S752,7
Inv3890,P5157,S714,96
Inv3891,P6075,S440,94
Inv3892,P5736,S357,4
Inv3893,P6483,S131,71
Inv3894,P1237,S974,56
Inv3895,P1392,S47,99
Inv3896,P4046,S105,36
Inv3897,P3544,S335,75
Inv3898,P1323,S966,94
Inv3899,P9614,S602,97
Inv3900,P3409,S21,18
Inv3901,P4121,S99,52
Inv3902,P1821,S607,69
Inv3903,P3441,S894,37
Inv3904,P8256,S800,5
Inv3905,P8229,S132,69
Inv3906,P3149,S882,8
Inv3907,P3509,S250,12
Inv3908,P4554,S470,18
Inv3909,P5560,S851,60
Inv3910,P8038,S387,35
Inv3911,P6044,S213,19
Inv3912,P1407,S197,23
Inv3913,P7758,S593,89
Inv3914,P8165,S379,92
Inv3915,P2677,S121,88
Inv3916,P5176,S540,23
Inv3917,P1398,S813,78
Inv3918,P4381,S389,41
Inv3919,P3503,S288,7
Inv3920,P4800,S740,18
Inv3921,P9883,S580,5
Inv3922,P3182,S721,83
Inv3923,P6869,S315,76
Inv3924,P1087,S257,11
Inv3925,P6435,S366,16
Inv3926,P7912,S833,37
Inv3927,P2742,S786,90
Inv3928,P9522,S988,96
Inv3929,P6011,S458,95
Inv3930,P5677,S915,21
Inv3931,P4054,S837,90
Inv3932,P2070,S401,59
Inv3933,P5703,S455,56
Inv3934,P6558,S670,7
Inv3935,P3868,S350,71
Inv3936,P1232,S585,11
Inv3937,P4799,S369,100
Inv3938,P4083,S437,98
Inv3939,P5151,S48,87
Inv3940,P3236,S691,64
Inv3941,P2609,S934,65
Inv3942,P3372,S567,40
Inv3943,P4188,S122,5
Inv3944,P1930,S209,86
Inv3945,P3214,S716,9
Inv3946,P6990,S522,54
Inv3947,P1708,S269,94
Inv3948,P8261,S500,7
Inv3949,P1202,S668,14
Inv3950,P1880,S389,34
Inv3951,P8201,S276,0
Inv3952,P1623,S607,7
Inv3953,P1348,S943,66
Inv3954,P3168,S782,32
Inv3955,P5887,S387,85
Inv3956,P9585,S359,78
Inv3957,P9752,S74,93
Inv3958,P5915,S1000,32
Inv3959,P1716,S764,41
Inv3960,P3542,S39,37
Inv3961,P6431,S493,52
Inv3962,P4590,S421,23
Inv3963,P5208,S259,88
Inv3964,P9989,S311,78
Inv3965,P2670,S409,98
Inv3966,P1630,S632,15
Inv3967,P4654,S83,90
Inv3968,P1284,S249,63
Inv3969,P3927,S798,35
Inv3970,P6257,S264,18
Inv3971,P3788,S136,86
Inv3972,P9062,S93,98
Inv3973,P6172,S66,4
Inv3974,P4608,S969,94
Inv3975,P2089,S279,3
Inv3976,P5074,S289,11
Inv3977,P8292,S813,100
Inv3978,P6005,S150,42
Inv3979,P4222,S733,31
Inv3980,P4691,S39,17
Inv3981,P2646,S178,56
Inv3982,P5664,S710,15
Inv3983,P3520,S431,73
Inv3984,P8661,S618,58
Inv3985,P7543,S421,16
Inv3986,P8280,S314,11
Inv3987,P6498,S942,90
Inv3988,P1763,S604,68
Inv3989,P8673,S877,94
Inv3990,P8117,S345,49
Inv3991,P4934,S771,22
Inv3992,P9537,S625,52
Inv3993,P2902,S266,9
Inv3994,P4190,S961,60
Inv3995,P4767,S519,37
Inv3996,P4484,S121,86
Inv3997,P7952,S386,88
Inv3998,P7183,S594,58
Inv3999,P9568,S829,9
Inv4000,P8285,S960,85
Inv4001,P6575,S443,27
Inv4002,P5518,S269,94
Inv4003,P4124,S172,54
Inv4004,P7941,S690,10
Inv4005,P7509,S250,81
Inv4006,P3568,S306,71
Inv4007,P2919,S125,54
Inv4008,P2750,S299,27
Inv4009,P4165,S720,25
Inv4010,P2361,S319,88
Inv4011,P3382,S617,58
Inv4012,P2116,S738,31
Inv4013,P9952,S462,16
Inv4014,P9976,S169,100
Inv4015,P3077,S899,84
Inv4016,P1378,S977,21
Inv4017,P2447,S721,58
Inv4018,P7973,S528,87
Inv4019,P8778,S363,9
Inv4020,P3933,S90,81
Inv4021,P8670,S767,62
Inv4022,P1253,S157,77
Inv4023,P6776,S289,10
Inv4024,P7359,S98,55
Inv4025,P1421,S577,2
Inv4026,P6052,S831,37
Inv4027,P9103,S960,83
Inv4028,P9753,S636,44
Inv4029,P4325,S796,27
Inv4030,P2474,S343,56
Inv4031,P9161,S214,29
Inv4032,P8070,S501,92
Inv4033,P8909,S561,60
Inv4034,P7447,S6,58
Inv4035,P8530,S533,29
Inv4036,P1738,S461,82
Inv4037,P9601,S900,1
Inv4038,P4670,S193,41
Inv4039,P6430,S690,31
Inv4040,P5618,S196,18
Inv4041,P6609,S663,34
Inv4042,P3890,S608,70
Inv4043,P1965,S909,52
Inv4044,P9818,S643,38
Inv4045,P7326,S90,7
Inv4046,P3513,S748,38
Inv4047,P7054,S374,17
Inv4048,P6368,S548,92
Inv4049,P2889,S41,69
Inv4050,P9802,S408,41
Inv4051,P6992,S597,96
Inv4052,P7224,S160,37
Inv4053,P7152,S61,2
Inv4054,P1254,S653,86
Inv4055,P4793,S691,87
Inv4056,P3187,S665,38
Inv4057,P1870,S768,48
Inv4058,P1324,S841,47
Inv4059,P7454,S275,63
Inv4060,P9760,S492,87
Inv4061,P5528,S421,95
Inv4062,P9321,S60,77
Inv4063,P3352,S576,75
Inv4064,P2712,S34,72
Inv4065,P3805,S755,88
Inv4066,P5133,S634,80
Inv4067,P2284,S551,90
Inv4068,P1370,S675,68
Inv4069,P7094,S265,31
Inv4070,P7258,S20,11
Inv4071,P7583,S366,91
Inv4072,P8654,S373,14
Inv4073,P7267,S1000,36
Inv4074,P8248,S969,78
Inv4075,P2047,S160,92
Inv4076,P8223,S15,60
Inv4077,P2818,S787,79
Inv4078,P5227,S952,16
Inv4079,P1621,S155,77
Inv4080,P9198,S169,13
Inv4081,P4049,S539,89
Inv4082,P7457,S507,53
Inv4083,P1503,S460,15
Inv4084,P1894,S684,41
Inv4085,P8502,S19,6
Inv4086,P7238,S538,19
Inv4087,P4362,S914,99
Inv4088,P1681,S230,77
Inv4089,P7191,S424,27
Inv4090,P7585,S65,80
Inv4091,P4850,S955,32
Inv4092,P1339,S243,34
Inv4093,P5403,S7,4
Inv4094,P9333,S42,39
Inv4095,P1408,S342,83
Inv4096,P9969,S479,38
Inv4097,P7421,S908,13
Inv4098,P3811,S343,53
Inv4099,P1130,S70,27
Inv4100,P5355,S219,4
Inv4101,P5938,S803,55
Inv4102,P8783,S565,16
Inv4103,P8843,S960,38
Inv4104,P2990,S686,12
Inv4105,P1684,S578,2
Inv4106,P3360,S380,20
Inv4107,P6583,S128,84
Inv4108,P5621,S324,41
Inv4109,P7719,S667,81
Inv4110,P1676,S347,49
Inv4111,P5237,S724,66
Inv4112,P8696,S413,3
Inv4113,P9593,S555,60
Inv4114,P9735,S532,3
Inv4115,P6794,S649,58
Inv4116,P8992,S953,32
Inv4117,P5053,S183,56
Inv4118,P8119,S566,69
Inv4119,P3145,S432,16
Inv4120,P7223,S798,13
Inv4121,P9459,S937,10
Inv4122,P8971,S78,2
Inv4123,P2905,S722,16
Inv4124,P8001,S448,46
Inv4125,P1401,S321,44
Inv4126,P8552,S597,64
Inv4127,P2736,S187,69
Inv4128,P5536,S594,26
Inv4129,P9168,S604,37
Inv4130,P1539,S588,4
Inv4131,P3162,S430,31
Inv4132,P9488,S306,56
Inv4133,P4376,S606,15
Inv4134,P4401,S193,82
Inv4135,P6558,S43,95
Inv4136,P9957,S310,96
Inv4137,P3505,S403,97
Inv4138,P4757,S60,63
Inv4139,P3166,S358,22
Inv4140,P2095,S926,63
Inv4141,P3587,S433,59
Inv4142,P2128,S577,0
Inv4143,P4651,S713,34
Inv4144,P3352,S690,57
Inv4145,P1302,S758,67
Inv4146,P4521,S479,95
Inv4147,P1579,S902,86
Inv4148,P1119,S163,9
Inv4149,P2904,S906,69
Inv4150,P1210,S5,7
Inv4151,P9565,S749,38
Inv4152,P1961,S622,70
Inv4153,P9931,S633,50
Inv4154,P7760,S278,99
Inv4155,P1487,S724,9
Inv4156,P4488,S470,9
Inv4157,P4271,S92,16
Inv4158,P1894,S400,32
Inv4159,P1889,S42,92
Inv4160,P1228,S413,9
Inv4161,P5951,S485,53
Inv4162,P2301,S889,45
Inv4163,P1909,S513,28
Inv4164,P1926,S574,48
Inv4165,P7758,S953,1
Inv4166,P5412,S600,54
Inv4167,P8919,S365,32
Inv4168,P8279,S398,94
Inv4169,P9741,S937,35
Inv4170,P2952,S151,95
Inv4171,P6862,S340,13
Inv4172,P5315,S496,2
Inv4173,P2429,S355,81
Inv4174,P5230,S44,47
Inv4175,P1855,S622,43
Inv4176,P5890,S590,79
Inv4177,P4378,S441,21
Inv4178,P9760,S922,46
Inv4179,P9641,S648,89
Inv4180,P2743,S68,33
Inv4181,P9206,S275,86
Inv4182,P8757,S74,69
Inv4183,P5918,S268,76
Inv4184,P6706,S66,30
Inv4185,P4454,S301,43
Inv4186,P8807,S832,15
Inv4187,P3396,S817,56
Inv4188,P3063,S240,44
Inv4189,P4525,S76,76
Inv4190,P4529,S83,75
Inv4191,P9981,S863,96
Inv4192,P1895,S750,33
Inv4193,P3997,S286,0
Inv4194,P8006,S56,40
Inv4195,P5695,S818,53
Inv4196,P2955,S114,55
Inv4197,P6347,S391,94
Inv4198,P7423,S138,53
Inv4199,P6655,S602,55
Inv4200,P8870,S55,39
Inv4201,P9526,S290,26
Inv4202,P2750,S41,69
Inv4203,P2330,S846,22
Inv4204,P7228,S494,99
Inv4205,P8868,S131,91
Inv4206,P1945,S131,39
Inv4207,P2856,S412,16
Inv4208,P6480,S22,66
Inv4209,P1966,S935,4
Inv4210,P3032,S754,7
Inv4211,P8336,S877,43
Inv4212,P2509,S661,24
Inv4213,P4050,S971,53
Inv4214,P7757,S970,49
Inv4215,P7579,S607,55
Inv4216,P5205,S399,60
Inv4217,P3973,S506,4
Inv4218,P8223,S29,46
Inv4219,P7257,S772,28
Inv4220,P2507,S163,37
Inv4221,P3249,S348,19
Inv4222,P7841,S952,11
Inv4223,P6264,S809,45
Inv4224,P7456,S255,35
Inv4225,P5772,S705,59
Inv4226,P9488,S68,14
Inv4227,P8438,S209,9
Inv4228,P8616,S13,10
Inv4229,P9808,S462,35
Inv4230,P1204,S453,50
Inv4231,P8241,S611,69
Inv4232,P9369,S253,86
Inv4233,P2572,S520,67
Inv4234,P3541,S802,1
Inv4235,P3997,S205,52
Inv4236,P6916,S791,8
Inv4237,P5721,S693,83
Inv4238,P8224,S853,52
Inv4239,P5081,S204,22
Inv4240,P8003,S487,35
Inv4241,P9441,S46,53
Inv4242,P8507,S800,51
Inv4243,P6522,S667,30
Inv4244,P7940,S597,39
Inv4245,P2105,S911,87
Inv4246,P8444,S306,26
Inv4247,P6144,S72,16
Inv4248,P6845,S44,83
Inv4249,P4153,S403,82
Inv4250,P9185,S337,81
Inv4251,P9529,S47,27
Inv4252,P4213,S78,75
Inv4253,P3016,S120,62
Inv4254,P2789,S456,58
Inv4255,P4404,S591,67
Inv4256,P7647,S302,58
Inv4257,P1060,S926,24
Inv4258,P2252,S933,50
Inv4259,P7317,S743,56
Inv4260,P9113,S518,17
Inv4261,P6843,S240,57
Inv4262,P1140,S150,51
Inv4263,P5564,S866,82
Inv4264,P8967,S71,88
Inv4265,P2290,S648,74
Inv4266,P3658,S674,33
Inv4267,P7874,S184,62
Inv4268,P1090,S961,29
Inv4269,P7625,S46,84
Inv4270,P4297,S784,67
Inv4271,P1317,S774,98
Inv4272,P8655,S213,50
Inv4273,P6585,S836,87
Inv4274,P7159,S121,4
Inv4275,P1635,S685,99
Inv4276,P8753,S303,78
Inv4277,P5908,S220,30
Inv4278,P7900,S356,82
Inv4279,P7565,S118,58
Inv4280,P6061,S752,23
Inv4281,P6466,S991,82
Inv4282,P4041,S520,27
Inv4283,P3618,S955,9
Inv4284,P6763,S699,79
Inv4285,P4672,S918,8
Inv4286,P2710,S970,3
Inv4287,P9199,S747,52
Inv4288,P9735,S683,54
Inv4289,P7427,S202,41
Inv4290,P9970,S838,6
Inv4291,P6358,S304,77
Inv4292,P9820,S395,79
Inv4293,P1789,S933,66
Inv4294,P1945,S834,58
Inv4295,P3520,S24,64
Inv4296,P9299,S507,71
Inv4297,P4586,S348,21
Inv4298,P7558,S265,4
Inv4299,P7453,S564,56
Inv4300,P5856,S979,2
Inv4301,P3869,S424,3
Inv4302,P5300,S912,48
Inv4303,P2397,S791,56
Inv4304,P6522,S787,18
Inv4305,P5976,S229,83
Inv4306,P3577,S219,77
Inv4307,P6148,S102,68
Inv4308,P7655,S16,41
Inv4309,P6391,S522,37
Inv4310,P6424,S875,18
Inv4311,P2373,S535,49
Inv4312,P6801,S312,27
Inv4313,P5314,S339,49
Inv4314,P3453,S822,84
Inv4315,P2504,S794,28
Inv4316,P1346,S637,26
Inv4317,P1614,S954,56
Inv4318,P3076,S100,20
Inv4319,P8496,S839,12
Inv4320,P7298,S656,75
Inv4321,P1729,S821,68
Inv4322,P8544,S807,68
Inv4323,P4261,S626,20
Inv4324,P5246,S571,26
Inv4325,P8611,S363,96
Inv4326,P2280,S103,26
Inv4327,P8316,S131,29
Inv4328,P6516,S318,41
Inv4329,P3521,S352,81
Inv4330,P7576,S120,35
Inv4331,P6352,S299,5
Inv4332,P1412,S938,21
Inv4333,P5612,S867,3
Inv4334,P3427,S664,31
Inv4335,P6825,S250,74
Inv4336,P2410,S118,0
Inv4337,P6758,S857,52
Inv4338,P2795,S750,32
Inv4339,P6462,S306,49
Inv4340,P3775,S907,95
Inv4341,P2269,S267,30
Inv4342,P8393,S901,68
Inv4343,P7210,S655,24
Inv4344,P4198,S773,54
Inv4345,P7539,S452,93
Inv4346,P6421,S838,97
Inv4347,P7371,S411,15
Inv4348,P8739,S260,26
Inv4349,P4536,S320,51
Inv4350,P3675,S810,99
Inv4351,P1999,S561,53
Inv4352,P3628,S449,84
Inv4353,P3064,S389,79
Inv4354,P1257,S257,65
Inv4355,P4685,S692,76
Inv4356,P4997,S730,49
Inv4357,P8333,S995,55
Inv4358,P1119,S893,21
Inv4359,P8028,S22,12
Inv4360,P5569,S353,92
Inv4361,P5651,S579,98
Inv4362,P6099,S791,100
Inv4363,P5897,S614,34
Inv4364,P4424,S925,73
Inv4365,P4199,S547,1
Inv4366,P1149,S405,17
Inv4367,P6720,S827,15
Inv4368,P5983,S513,38
Inv4369,P1076,S761,68
Inv4370,P9174,S955,18
Inv4371,P8165,S831,21
Inv4372,P3571,S637,56
Inv4373,P5027,S361,42
Inv4374,P3392,S90,79
Inv4375,P8084,S458,83
Inv4376,P6008,S436,42
Inv4377,P4053,S215,21
Inv4378,P7095,S297,47
Inv4379,P8058,S761,3
Inv4380,P4398,S642,6
Inv4381,P1731,S710,29
Inv4382,P2657,S95,60
Inv4383,P8820,S142,26
Inv4384,P2036,S53,7
Inv4385,P6828,S493,28
Inv4386,P5890,S92,99
Inv4387,P7812,S544,94
Inv4388,P5167,S985,7
Inv4389,P9317,S475,83
Inv4390,P4477,S168,83
Inv4391,P1983,S273,85
Inv4392,P8102,S235,51
Inv4393,P4533,S54,34
Inv4394,P3149,S143,11
Inv4395,P1843,S765,61
Inv4396,P2547,S190,55
Inv4397,P3511,S42,64
Inv4398,P4988,S693,62
Inv4399,P5363,S154,36
Inv4400,P5707,S324,46
Inv4401,P2573,S13,17
Inv4402,P6427,S810,52
Inv4403,P2341,S510,64
Inv4404,P9366,S269,12
Inv4405,P7771,S966,96
Inv4406,P2584,S49,16
Inv4407,P5489,S306,33
Inv4408,P6914,S158,30
Inv4409,P7674,S892,1
Inv4410,P8298,S269,33
Inv4411,P6758,S943,21
Inv4412,P9357,S565,60
Inv4413,P8380,S84,81
Inv4414,P5954,S990,14
Inv4415,P3690,S648,59
Inv4416,P3026,S815,98
Inv4417,P9611,S181,14
Inv4418,P1159,S986,81
Inv4419,P3136,S80,93
Inv4420,P2599,S930,95
Inv4421,P6429,S752,79
Inv4422,P6893,S773,89
Inv4423,P6712,S295,0
Inv4424,P7200,S754,98
Inv4425,P9779,S553,86
Inv4426,P3304,S478,96
Inv4427,P3332,S447,46
Inv4428,P3253,S598,39
Inv4429,P4597,S25,33
Inv4430,P9295,S548,10
Inv4431,P4409,S409,91
Inv4432,P9332,S372,80
Inv4433,P4843,S3,57
Inv4434,P2061,S682,44
Inv4435,P5488,S756,93
Inv4436,P9048,S546,28
Inv4437,P9521,S160,65
Inv4438,P2170,S527,67
Inv4439,P7788,S301,86
Inv4440,P4868,S550,69
Inv4441,P9036,S853,82
Inv4442,P3706,S989,5
Inv4443,P4016,S164,54
Inv4444,P1656,S255,96
Inv4445,P7822,S372,60
Inv4446,P4621,S764,82
Inv4447,P8402,S944,98
Inv4448,P6104,S935,76
Inv4449,P4660,S48,52
Inv4450,P4865,S701,24
Inv4451,P4093,S992,80
Inv4452,P4508,S966,95
Inv4453,P7378,S928,43
Inv4454,P6345,S813,88
Inv4455,P2158,S30,22
Inv4456,P2845,S937,71
Inv4457,P9727,S745,10
Inv4458,P4446,S128,3
Inv4459,P3136,S217,78
Inv4460,P3886,S878,98
Inv4461,P2754,S336,68
Inv4462,P4139,S23,51
Inv4463,P5417,S387,28
Inv4464,P2593,S769,57
Inv4465,P7760,S500,55
Inv4466,P7390,S79,58
Inv4467,P2495,S98,49
Inv4468,P4193,S158,42
Inv4469,P2171,S567,5
Inv4470,P9693,S508,36
Inv4471,P8072,S189,1
Inv4472,P4199,S383,36
Inv4473,P7836,S207,16
Inv4474,P1054,S691,65
Inv4475,P9343,S176,80
Inv4476,P3407,S747,9
Inv4477,P7019,S733,16
Inv4478,P6661,S751,15
Inv4479,P6174,S355,33
Inv4480,P6083,S622,46
Inv4481,P3436,S337,50
Inv4482,P2854,S515,82
Inv4483,P6514,S749,23
Inv4484,P8967,S900,65
Inv4485,P5587,S855,6
Inv4486,P9053,S814,26
Inv4487,P1574,S437,13
Inv4488,P5923,S263,25
Inv4489,P4610,S696,65
Inv4490,P1968,S815,28
Inv4491,P7752,S800,49
Inv4492,P9590,S156,63
Inv4493,P5187,S590,1
Inv4494,P4436,S933,24
Inv4495,P1694,S500,20
Inv4496,P2540,S617,92
Inv4497,P1536,S13,1
Inv4498,P5354,S173,59
Inv4499,P4112,S662,67
Inv4500,P2932,S217,48
Inv4501,P6032,S186,62
Inv4502,P2951,S554,91
Inv4503,P7159,S482,47
Inv4504,P7471,S544,24
Inv4505,P7267,S31,99
Inv4506,P2582,S193,69
Inv4507,P8855,S589,64
Inv4508,P7953,S94,24
Inv4509,P2978,S673,14
Inv4510,P6164,S992,56
Inv4511,P7502,S726,3
Inv4512,P7357,S426,96
Inv4513,P8973,S21,88
Inv4514,P2890,S725,79
Inv4515,P5961,S779,76
Inv4516,P8194,S828,67
Inv4517,P8809,S854,15
Inv4518,P7892,S699,27
Inv4519,P6962,S225,67
Inv4520,P3241,S476,33
Inv4521,P6786,S620,63
Inv4522,P3398,S121,0
Inv4523,P1375,S33,90
Inv4524,P7987,S190,100
Inv4525,P8969,S965,1
Inv4526,P2633,S550,93
Inv4527,P1892,S315,37
Inv4528,P6715,S793,57
Inv4529,P3748,S677,61
Inv4530,P6432,S128,52
Inv4531,P2965,S147,44
Inv4532,P2583,S586,34
Inv4533,P7738,S449,25
Inv4534,P5355,S165,64
Inv4535,P8460,S469,44
Inv4536,P6572,S643,40
Inv4537,P9441,S486,8
Inv4538,P1433,S433,41
Inv4539,P2270,S545,75
Inv4540,P7603,S467,84
Inv4541,P7800,S126,15
Inv4542,P3781,S435,49
Inv4543,P8017,S19,16
Inv4544,P2328,S458,79
Inv4545,P5279,S994,66
Inv4546,P1539,S772,13
Inv4547,P3975,S912,17
Inv4548,P2916,S471,5
Inv4549,P2299,S800,70
Inv4550,P6427,S615,43
Inv4551,P2660,S933,85
Inv4552,P8037,S263,81
Inv4553,P1431,S305,26
Inv4554,P4368,S530,99
Inv4555,P1873,S692,41
Inv4556,P5638,S879,62
Inv4557,P3488,S535,45
Inv4558,P9408,S648,73
Inv4559,P2413,S651,81
Inv4560,P8806,S213,69
Inv4561,P6014,S465,57
Inv4562,P2691,S859,52
Inv4563,P9168,S641,56
Inv4564,P8315,S676,25
Inv4565,P7435,S200,9
Inv4566,P9422,S66,46
Inv4567,P4645,S512,52
Inv4568,P4258,S644,34
Inv4569,P1461,S235,91
Inv4570,P1723,S163,47
Inv4571,P2522,S805,25
Inv4572,P9722,S320,91
Inv4573,P1484,S633,42
Inv4574,P5014,S647,39
Inv4575,P7822,S637,74
Inv4576,P7640,S61,71
Inv4577,P1559,S626,44
Inv4578,P4879,S695,68
Inv4579,P2299,S572,59
Inv4580,P9914,S26,65
Inv4581,P1609,S987,71
Inv4582,P4374,S122,0
Inv4583,P1410,S765,82
Inv4584,P3217,S231,3
Inv4585,P1471,S369,69
Inv4586,P8409,S32,69
Inv4587,P1530,S330,49
Inv4588,P3005,S874,32
Inv4589,P4664,S343,4
Inv4590,P1498,S920,100
Inv4591,P2575,S167,19
Inv4592,P8095,S943,69
Inv4593,P2704,S582,90
Inv4594,P1942,S881,20
Inv4595,P3512,S569,6
Inv4596,P9945,S695,27
Inv4597,P6282,S493,42
Inv4598,P3121,S193,62
Inv4599,P2856,S945,90
Inv4600,P6487,S999,53
Inv4601,P8378,S268,4
Inv4602,P4766,S332,70
Inv4603,P9036,S96,68
Inv4604,P9393,S786,14
Inv4605,P9088,S971,92
Inv4606,P6569,S927,69
Inv4607,P7979,S62,39
Inv4608,P8832,S485,16
Inv4609,P3582,S134,26
Inv4610,P6523,S975,85
Inv4611,P1951,S339,6
Inv4612,P9060,S19,42
Inv4613,P1085,S855,37
Inv4614,P5793,S105,93
Inv4615,P8675,S598,36
Inv4616,P3504,S594,76
Inv4617,P8108,S2,31
Inv4618,P7395,S519,63
Inv4619,P8955,S900,65
Inv4620,P8563,S931,50
Inv4621,P5002,S168,78
Inv4622,P9295,S351,16
Inv4623,P7208,S666,26
Inv4624,P3945,S716,89
Inv4625,P3252,S471,43
Inv4626,P6737,S184,21
Inv4627,P8106,S283,94
Inv4628,P8327,S11,33
Inv4629,P5634,S486,92
Inv4630,P5137,S280,18
Inv4631,P9132,S694,68
Inv4632,P2662,S421,23
Inv4633,P2766,S513,66
Inv4634,P3603,S635,76
Inv4635,P5877,S513,30
Inv4636,P5305,S145,45
Inv4637,P6643,S952,18
Inv4638,P8603,S635,97
Inv4639,P8193,S317,17
Inv4640,P7782,S619,46
Inv4641,P2452,S764,2
Inv4642,P2800,S623,7
Inv4643,P9093,S24,86
Inv4644,P6671,S645,15
Inv4645,P9624,S726,21
Inv4646,P1540,S179,62
Inv4647,P1372,S311,56
Inv4648,P7611,S850,95
Inv4649,P2390,S330,99
Inv4650,P5109,S968,9
Inv4651,P4243,S85,59
Inv4652,P1930,S208,25
Inv4653,P3388,S588,61
Inv4654,P9989,S187,76
Inv4655,P9170,S6,15
Inv4656,P5598,S989,36
Inv4657,P4409,S214,71
Inv4658,P8344,S388,12
Inv4659,P5195,S318,38
Inv4660,P3854,S167,61
Inv4661,P3614,S846,99
Inv4662,P9489,S590,2
Inv4663,P4991,S385,20
Inv4664,P6059,S859,85
Inv4665,P8090,S490,95
Inv4666,P9617,S161,64
Inv4667,P4437,S915,7
Inv4668,P2112,S919,47
Inv4669,P9881,S741,93
Inv4670,P5663,S705,85
Inv4671,P9445,S245,35
Inv4672,P5130,S676,99
Inv4673,P6337,S941,38
Inv4674,P3319,S900,79
Inv4675,P9173,S707,59
Inv4676,P3604,S839,21
Inv4677,P8445,S999,90
Inv4678,P1416,S581,93
Inv4679,P8321,S326,94
Inv4680,P5616,S127,22
Inv4681,P6501,S816,78
Inv4682,P3933,S413,60
Inv4683,P7223,S830,58
Inv4684,P3461,S27,56
Inv4685,P6784,S343,70
Inv4686,P5783,S296,35
Inv4687,P2693,S540,31
Inv4688,P4096,S717,65
Inv4689,P5144,S713,83
Inv4690,P1030,S622,84
Inv4691,P9611,S317,47
Inv4692,P4067,S747,11
Inv4693,P9244,S504,9
Inv4694,P9562,S293,6
Inv4695,P5983,S461,27
Inv4696,P1593,S627,60
Inv4697,P3994,S53,50
Inv4698,P5768,S552,18
Inv4699,P8741,S907,84
Inv4700,P6486,S923,15
Inv4701,P8658,S209,0
Inv4702,P9601,S585,83
Inv4703,P6201,S513,66
Inv4704,P9304,S760,29
Inv4705,P3956,S389,67
Inv4706,P9315,S971,8
Inv4707,P9924,S701,76
Inv4708,P7597,S710,46
Inv4709,P1671,S337,16
Inv4710,P5780,S246,72
Inv4711,P7316,S913,10
Inv4712,P4474,S413,67
Inv4713,P5252,S1,46
Inv4714,P1901,S526,11
Inv4715,P8319,S93,0
Inv4716,P4661,S866,40
Inv4717,P7446,S842,21
Inv4718,P7533,S757,87
Inv4719,P4718,S424,78
Inv4720,P4095,S355,17
Inv4721,P1410,S72,58
